br_class,mode,case_id,z1,z2,z3,rdx,rdy,rdz,cgx,cgy,cgz,devx,devy,devz,placed,unplaced,elapsed,timestamp_utc,run_id
BR7,C1_respect,85,0.711772,0.0,12.619209,5.8568,7.9196,10.3481,277.2517,107.2737,98.617,17.2483,9.2263,11.383,92,16,0.169437,2025-12-25T17:34:54.395671Z,20251225_173454.395671_seed0_C1_respect
BR7,C1_respect,86,0.677004,0.0,9.268495,5.2326,0.5272,10.7103,279.09,115.8858,98.2187,15.41,0.6142,11.7813,102,32,0.190214,2025-12-25T17:34:54.588329Z,20251225_173454.588329_seed0_C1_respect
BR7,C1_respect,87,0.739718,0.0,9.697021,2.1006,9.4123,10.854,288.3137,105.5347,98.0606,6.1863,10.9653,11.9394,93,24,0.153908,2025-12-25T17:34:54.745139Z,20251225_173454.745139_seed0_C1_respect
BR7,C1_respect,88,0.634079,0.0,18.754871,11.3185,6.4031,14.0655,261.1671,109.0404,94.5279,33.3329,7.4596,15.4721,109,33,0.337727,2025-12-25T17:34:55.085852Z,20251225_173455.085852_seed0_C1_respect
BR7,C1_respect,89,0.711816,0.0,11.213215,3.8622,8.2473,11.5067,283.1259,106.8919,97.3426,11.3741,9.6081,12.6574,78,27,0.113948,2025-12-25T17:34:55.203094Z,20251225_173455.203094_seed0_C1_respect
BR7,C1_respect,90,0.705923,0.0,13.09336,6.232,5.5186,13.1798,276.1469,110.0708,95.5022,18.3531,6.4292,14.4978,75,22,0.137739,2025-12-25T17:34:55.343873Z,20251225_173455.343873_seed0_C1_respect
BR7,C1_respect,91,0.662509,0.0,14.662704,5.9198,6.8513,16.8841,277.0662,108.5182,91.4275,17.4338,7.9818,18.5725,82,24,0.172184,2025-12-25T17:34:55.517702Z,20251225_173455.517702_seed0_C1_respect
BR7,C1_respect,92,0.736104,0.0,13.838616,6.3974,8.2179,11.9105,275.6597,106.9261,96.8984,18.8403,9.5739,13.1016,91,27,0.203198,2025-12-25T17:34:55.723671Z,20251225_173455.723671_seed0_C1_respect
BR7,C1_respect,93,0.736249,0.0,8.346283,3.416,4.2348,9.1321,284.44,111.5665,99.9547,10.06,4.9335,10.0453,64,26,0.092745,2025-12-25T17:34:55.819049Z,20251225_173455.819049_seed0_C1_respect
BR7,C1_respect,94,0.718156,0.0,14.363818,8.1605,8.0056,8.8474,270.4672,107.1735,100.2678,24.0328,9.3265,9.7322,107,27,0.271837,2025-12-25T17:34:56.093080Z,20251225_173456.093080_seed0_C1_respect
BR7,C1_respect,95,0.678094,0.0,15.842788,8.1687,8.6843,12.1404,270.4433,106.3828,96.6455,24.0567,10.1172,13.3545,108,38,0.371702,2025-12-25T17:34:56.468562Z,20251225_173456.468562_seed0_C1_respect
BR7,C1_respect,96,0.779235,0.0,6.928126,0.9463,4.8451,11.2299,291.7131,110.8555,97.6471,2.7869,5.6445,12.3529,117,34,0.353934,2025-12-25T17:34:56.824605Z,20251225_173456.824605_seed0_C1_respect
BR7,C1_respect,97,0.678455,0.0,15.411951,8.3633,7.2748,11.937,269.87,108.0249,96.8693,24.63,8.4751,13.1307,94,30,0.164059,2025-12-25T17:34:56.991740Z,20251225_173456.991740_seed0_C1_respect
BR7,C1_respect,98,0.76232,0.0,15.568262,10.2093,6.0771,8.6898,264.4337,109.4202,100.4413,30.0663,7.0798,9.5587,116,28,0.290757,2025-12-25T17:34:57.286006Z,20251225_173457.286006_seed0_C1_respect
BR7,C1_respect,99,0.746066,0.0,15.444568,11.0145,3.4811,8.946,262.0623,112.4446,100.1594,32.4377,4.0554,9.8406,115,30,0.269644,2025-12-25T17:34:57.557995Z,20251225_173457.557995_seed0_C1_respect
BR7,C1_respect,100,0.699846,0.0,10.652981,5.9506,1.6345,11.3911,276.9755,114.5958,97.4697,17.5245,1.9042,12.5303,96,26,0.196191,2025-12-25T17:34:57.757847Z,20251225_173457.757847_seed0_C1_respect
BR8,six_way,1,0.769231,0.0,10.710208,4.5116,6.288,10.4712,281.2132,109.1745,98.4817,13.2868,7.3255,11.5183,111,31,0.375702,2025-12-25T17:34:58.137567Z,20251225_173458.137567_seed0_six_way
BR8,six_way,2,0.703644,0.0,11.870957,4.959,8.1273,10.4912,279.8957,107.0317,98.4597,14.6043,9.4683,11.5403,102,31,0.3591,2025-12-25T17:34:58.500020Z,20251225_173458.500020_seed0_six_way
BR8,six_way,3,0.702097,0.0,10.284514,3.9307,6.4824,10.6596,282.9241,108.948,98.2744,11.5759,7.552,11.7256,97,40,0.434763,2025-12-25T17:34:58.937261Z,20251225_173458.937261_seed0_six_way
BR8,six_way,4,0.663311,0.0,10.426419,3.3563,6.6998,12.3543,284.6158,108.6947,96.4102,9.8842,7.8053,13.5898,109,37,0.478379,2025-12-25T17:34:59.418425Z,20251225_173459.418425_seed0_six_way
BR8,six_way,5,0.728706,0.0,11.725307,5.4075,7.6069,9.4444,278.5749,107.638,99.6112,15.9251,8.862,10.3888,118,33,0.444348,2025-12-25T17:34:59.874883Z,20251225_173459.874883_seed0_six_way
BR8,six_way,6,0.75052,0.0,10.982745,4.667,5.209,11.9413,280.7557,110.4315,96.8645,13.7443,6.0685,13.1355,128,32,0.704157,2025-12-25T17:35:00.581642Z,20251225_173500.581642_seed0_six_way
BR8,six_way,7,0.730351,0.0,8.909334,3.3276,4.3599,10.7717,284.7002,111.4207,98.1511,9.7998,5.0793,11.8489,86,24,0.19415,2025-12-25T17:35:00.778720Z,20251225_173500.778720_seed0_six_way
BR8,six_way,8,0.737221,0.0,9.375954,2.2245,7.9132,11.2343,287.9487,107.2812,97.6422,6.5513,9.2188,12.3578,105,30,0.375111,2025-12-25T17:35:01.157271Z,20251225_173501.157271_seed0_six_way
BR8,six_way,9,0.603884,0.0,19.494297,8.2429,12.4154,17.9487,270.2246,102.0361,90.2564,24.2754,14.4639,19.7436,79,36,0.282427,2025-12-25T17:35:01.441653Z,20251225_173501.441653_seed0_six_way
BR8,six_way,10,0.714831,0.0,13.30147,7.1576,6.8384,9.8715,273.421,108.5333,99.1414,21.079,7.9667,10.8586,128,23,0.509809,2025-12-25T17:35:01.954525Z,20251225_173501.954525_seed0_six_way
BR8,six_way,11,0.719894,0.0,10.311683,4.477,5.0394,10.7995,281.3154,110.629,98.1205,13.1846,5.871,11.8795,114,15,0.362724,2025-12-25T17:35:02.320226Z,20251225_173502.320226_seed0_six_way
BR8,six_way,12,0.726848,0.0,15.758113,10.3601,4.6375,10.3283,263.9895,111.0973,98.6388,30.5105,5.4027,11.3612,115,20,0.39309,2025-12-25T17:35:02.715983Z,20251225_173502.715983_seed0_six_way
BR8,six_way,13,0.731169,0.0,9.97963,4.1241,5.7484,10.0878,282.3545,109.8031,98.9035,12.1455,6.6969,11.0965,130,33,0.700555,2025-12-25T17:35:03.419557Z,20251225_173503.419557_seed0_six_way
BR8,six_way,14,0.714158,0.0,10.080728,4.8388,3.4885,10.8435,280.2497,112.4359,98.0722,14.2503,4.0641,11.9278,97,29,0.275671,2025-12-25T17:35:03.698517Z,20251225_173503.698517_seed0_six_way
BR8,six_way,15,0.748094,0.0,8.580938,3.8709,3.3566,9.4842,283.1002,112.5896,99.5673,11.3998,3.9104,10.4327,91,22,0.246159,2025-12-25T17:35:03.947470Z,20251225_173503.947470_seed0_six_way
BR8,six_way,16,0.789356,0.0,7.911829,3.3005,4.7709,7.6886,284.7801,110.9419,101.5426,9.7199,5.5581,8.4574,95,27,0.25089,2025-12-25T17:35:04.201753Z,20251225_173504.201753_seed0_six_way
BR8,six_way,17,0.738087,0.0,12.797912,7.2356,3.4164,11.9136,273.1913,112.5199,96.895,21.3087,3.9801,13.105,90,22,0.246536,2025-12-25T17:35:04.451206Z,20251225_173504.451206_seed0_six_way
BR8,six_way,18,0.69297,0.0,13.579379,5.4553,8.3696,13.5653,278.4342,106.7494,95.0782,16.0658,9.7506,14.9218,74,30,0.194446,2025-12-25T17:35:04.648069Z,20251225_173504.648069_seed0_six_way
BR8,six_way,19,0.695764,0.0,14.158472,8.6708,3.8777,11.2931,268.9645,111.9824,97.5776,25.5355,4.5176,12.4224,110,20,0.394844,2025-12-25T17:35:05.045473Z,20251225_173505.045473_seed0_six_way
BR8,six_way,20,0.7332,0.0,12.862212,5.8888,5.613,13.3683,277.1576,109.9609,95.2949,17.3424,6.5391,14.7051,105,37,0.494085,2025-12-25T17:35:05.542313Z,20251225_173505.542313_seed0_six_way
BR8,six_way,21,0.678423,0.0,13.208084,5.2429,7.5987,13.9376,279.0596,107.6475,94.6687,15.4404,8.8525,15.3313,94,26,0.284167,2025-12-25T17:35:05.830306Z,20251225_173505.830306_seed0_six_way
BR8,six_way,22,0.767355,0.0,7.822135,4.3671,2.1423,7.3723,281.6389,114.0042,101.8905,12.8611,2.4958,8.1095,100,29,0.282429,2025-12-25T17:35:06.116324Z,20251225_173506.116324_seed0_six_way
BR8,six_way,23,0.752574,0.0,10.781038,4.7892,4.4371,11.8817,280.3959,111.3308,96.9301,14.1041,5.1692,13.0699,111,24,0.334288,2025-12-25T17:35:06.452803Z,20251225_173506.452803_seed0_six_way
BR8,six_way,24,0.752791,0.0,10.664869,4.7668,5.9008,10.0745,280.4618,109.6256,98.918,14.0382,6.8744,11.082,97,28,0.328192,2025-12-25T17:35:06.784071Z,20251225_173506.784071_seed0_six_way
BR8,six_way,25,0.743889,0.0,9.821843,2.5212,8.579,10.951,287.0751,106.5055,97.9539,7.4249,9.9945,12.0461,106,24,0.42962,2025-12-25T17:35:07.217339Z,20251225_173507.217339_seed0_six_way
BR8,six_way,26,0.753738,0.0,9.508555,3.461,5.0438,11.3246,284.3074,110.624,97.5429,10.1926,5.876,12.4571,129,29,0.717845,2025-12-25T17:35:07.937534Z,20251225_173507.937534_seed0_six_way
BR8,six_way,27,0.7378,0.0,9.246594,2.774,6.9984,10.3792,286.3304,108.3469,98.5829,8.1696,8.1531,11.4171,109,27,0.437361,2025-12-25T17:35:08.377730Z,20251225_173508.377730_seed0_six_way
BR8,six_way,28,0.634618,0.0,16.850967,10.5279,4.2578,13.2618,263.4954,111.5397,95.412,31.0046,4.9603,14.588,88,28,0.242511,2025-12-25T17:35:08.623479Z,20251225_173508.623479_seed0_six_way
BR8,six_way,29,0.705402,0.0,9.011561,3.0668,4.5174,11.5819,285.4682,111.2372,97.2599,9.0318,5.2628,12.7401,94,28,0.313173,2025-12-25T17:35:08.939967Z,20251225_173508.939967_seed0_six_way
BR8,six_way,30,0.751434,0.0,11.052343,6.5919,3.5555,8.7288,275.0869,112.3578,100.3983,19.4131,4.1422,9.6017,107,13,0.297195,2025-12-25T17:35:09.240432Z,20251225_173509.240432_seed0_six_way
BR8,six_way,31,0.683547,0.0,9.827831,4.4571,2.1089,12.6366,281.3737,114.0431,96.0997,13.1263,2.4569,13.9003,122,31,0.609011,2025-12-25T17:35:09.852903Z,20251225_173509.852903_seed0_six_way
BR8,six_way,32,0.722395,0.0,13.174411,7.1652,4.3332,12.1579,273.3986,111.4519,96.6263,21.1014,5.0481,13.3737,142,28,0.756574,2025-12-25T17:35:10.612810Z,20251225_173510.612810_seed0_six_way
BR8,six_way,33,0.727225,0.0,11.495221,4.8977,8.0253,9.7386,280.0763,107.1505,99.2875,14.4237,9.3495,10.7125,103,27,0.28101,2025-12-25T17:35:10.897091Z,20251225_173510.897091_seed0_six_way
BR8,six_way,34,0.723752,0.0,13.745828,5.571,9.5182,12.493,278.0935,105.4113,96.2577,16.4065,11.0887,13.7423,92,20,0.203387,2025-12-25T17:35:11.103806Z,20251225_173511.103806_seed0_six_way
BR8,six_way,35,0.70347,0.0,8.424369,2.5439,3.3047,12.665,287.0083,112.6501,96.0685,7.4917,3.8499,13.9315,118,25,0.607439,2025-12-25T17:35:11.713637Z,20251225_173511.713637_seed0_six_way
BR8,six_way,36,0.792908,0.0,10.419376,5.3358,6.4294,7.3219,278.7862,109.0098,101.946,15.7138,7.4902,8.054,92,22,0.194429,2025-12-25T17:35:11.911408Z,20251225_173511.911408_seed0_six_way
BR8,six_way,37,0.770681,0.0,6.198407,0.2149,6.6525,9.2837,293.867,108.7499,99.7879,0.633,7.7501,10.2121,82,16,0.130977,2025-12-25T17:35:12.045224Z,20251225_173512.045224_seed0_six_way
BR8,six_way,38,0.762963,0.0,10.21312,4.3031,6.2714,9.6915,281.8274,109.1939,99.3394,12.6726,7.3061,10.6606,97,22,0.295916,2025-12-25T17:35:12.343261Z,20251225_173512.343261_seed0_six_way
BR8,six_way,39,0.726391,0.0,7.998446,1.6326,4.7624,12.3992,289.692,110.9518,96.3608,4.808,5.5482,13.6392,128,31,0.643096,2025-12-25T17:35:12.989239Z,20251225_173512.989239_seed0_six_way
BR8,six_way,40,0.695764,0.0,9.651514,4.9091,2.4806,10.5522,280.0427,113.6101,98.3926,14.4573,2.8899,11.6074,92,24,0.279536,2025-12-25T17:35:13.272071Z,20251225_173513.272071_seed0_six_way
BR8,six_way,41,0.750317,0.0,8.943633,3.5127,4.1609,10.5806,284.1552,111.6526,98.3613,10.3448,4.8474,11.6387,94,21,0.248662,2025-12-25T17:35:13.524755Z,20251225_173513.524755_seed0_six_way
BR8,six_way,42,0.684787,0.0,15.221481,5.6619,11.1471,14.549,277.8258,103.5137,93.9961,16.6742,12.9863,16.0039,91,30,0.326014,2025-12-25T17:35:13.854044Z,20251225_173513.854044_seed0_six_way
BR8,six_way,43,0.697359,0.0,15.501278,8.0053,6.5213,13.9371,270.9243,108.9027,94.6692,23.5757,7.5973,15.3308,86,19,0.218003,2025-12-25T17:35:14.074867Z,20251225_173514.074867_seed0_six_way
BR8,six_way,44,0.73897,0.0,10.553578,2.7748,9.7057,11.0743,286.3281,105.1929,97.8183,8.1719,11.3071,12.1817,112,40,0.446391,2025-12-25T17:35:14.524294Z,20251225_173514.524294_seed0_six_way
BR8,six_way,45,0.738923,0.0,12.141651,5.8418,5.5539,11.5913,277.2958,110.0297,97.2495,17.2042,6.4703,12.7505,120,19,0.467563,2025-12-25T17:35:14.994941Z,20251225_173514.994941_seed0_six_way
BR8,six_way,46,0.729566,0.0,10.321455,3.3623,6.1148,12.6715,284.598,109.3763,96.0614,9.902,7.1237,13.9386,93,20,0.272967,2025-12-25T17:35:15.270897Z,20251225_173515.270897_seed0_six_way
BR8,six_way,47,0.712481,0.0,17.955077,10.137,8.4328,12.8978,264.6465,106.6758,95.8124,29.8535,9.8242,14.1876,120,17,0.402092,2025-12-25T17:35:15.675889Z,20251225_173515.675889_seed0_six_way
BR8,six_way,48,0.698083,0.0,10.853427,2.8216,8.0631,13.5064,286.1903,107.1065,95.143,8.3097,9.3935,14.857,87,26,0.226347,2025-12-25T17:35:15.905719Z,20251225_173515.905719_seed0_six_way
BR8,six_way,49,0.770653,0.0,9.849439,3.902,6.9796,9.0235,283.0087,108.3688,100.0741,11.4913,8.1312,9.9259,100,22,0.281216,2025-12-25T17:35:16.189588Z,20251225_173516.189588_seed0_six_way
BR8,six_way,50,0.732594,0.0,9.201326,3.8343,3.9586,10.6367,283.2081,111.8883,98.2996,11.2919,4.6117,11.7004,116,21,0.409801,2025-12-25T17:35:16.601552Z,20251225_173516.601552_seed0_six_way
BR8,six_way,51,0.702868,0.0,7.659476,1.721,5.1711,10.8054,289.4318,110.4757,98.1141,5.0682,6.0243,11.8859,119,31,0.462869,2025-12-25T17:35:17.076463Z,20251225_173517.076463_seed0_six_way
BR8,six_way,52,0.701508,0.0,10.041841,3.425,5.5841,12.3031,284.4134,109.9945,96.4666,10.0866,6.5055,13.5334,97,25,0.349488,2025-12-25T17:35:17.429535Z,20251225_173517.429535_seed0_six_way
BR8,six_way,53,0.754581,0.0,10.171817,4.3305,4.8944,10.9638,281.7467,110.798,97.9398,12.7533,5.702,12.0602,108,25,0.356069,2025-12-25T17:35:17.798651Z,20251225_173517.798651_seed0_six_way
BR8,six_way,54,0.73506,0.0,12.092238,4.1857,7.91,13.3952,282.1732,107.2849,95.2652,12.3268,9.2151,14.7348,105,29,0.378818,2025-12-25T17:35:18.209326Z,20251225_173518.209326_seed0_six_way
BR8,six_way,55,0.697708,0.0,11.845986,4.068,7.4959,13.4772,282.5197,107.7673,95.1751,11.9803,8.7327,14.8249,111,45,0.59578,2025-12-25T17:35:18.839544Z,20251225_173518.839544_seed0_six_way
BR8,six_way,56,0.660639,0.0,15.635211,5.6817,11.1805,15.5887,277.7673,103.4747,92.8524,16.7327,13.0253,17.1476,105,23,0.431983,2025-12-25T17:35:19.283553Z,20251225_173519.283553_seed0_six_way
BR8,six_way,57,0.70126,0.0,8.901259,2.119,7.9823,10.1491,288.2596,107.2006,98.836,6.2404,9.2994,11.164,84,26,0.1885,2025-12-25T17:35:19.485843Z,20251225_173519.485843_seed0_six_way
BR8,six_way,58,0.781258,0.0,12.911063,8.3043,4.7644,7.9331,270.0437,110.9495,101.2736,24.4563,5.5505,8.7264,110,15,0.268808,2025-12-25T17:35:19.766879Z,20251225_173519.766879_seed0_six_way
BR8,six_way,59,0.737105,0.0,10.563531,2.7049,7.88,13.2223,302.4659,107.3198,95.4555,7.9659,9.1802,14.5445,98,32,0.374337,2025-12-25T17:35:20.154726Z,20251225_173520.154726_seed0_six_way
BR8,six_way,60,0.703957,0.0,11.937187,5.2167,7.5947,10.5459,279.1368,107.6521,98.3995,15.3632,8.8479,11.6005,102,34,0.322488,2025-12-25T17:35:20.489197Z,20251225_173520.489197_seed0_six_way
BR8,six_way,61,0.723848,0.0,9.178938,3.2054,3.1679,13.0965,285.06,112.8093,95.5939,9.44,3.6907,14.4061,83,18,0.165539,2025-12-25T17:35:20.668409Z,20251225_173520.668409_seed0_six_way
BR8,six_way,62,0.709284,0.0,13.537794,5.4302,8.6448,13.2276,278.5081,106.4288,95.4497,15.9919,10.0712,14.5503,103,32,0.34589,2025-12-25T17:35:21.024937Z,20251225_173521.024937_seed0_six_way
BR8,six_way,63,0.713835,0.0,12.559413,6.3602,2.641,14.4279,275.7692,113.4232,94.1294,18.7308,3.0768,15.8706,91,28,0.314062,2025-12-25T17:35:21.350483Z,20251225_173521.350483_seed0_six_way
BR8,six_way,64,0.714757,0.0,15.029703,8.5099,4.6225,13.3112,269.4384,111.1148,95.3576,25.0616,5.3852,14.6424,111,25,0.428545,2025-12-25T17:35:21.812158Z,20251225_173521.812158_seed0_six_way
BR8,six_way,65,0.663421,0.0,14.591619,7.8195,5.3469,13.1975,271.4716,110.2709,95.4827,23.0284,6.2291,14.5173,104,27,0.327927,2025-12-25T17:35:22.151608Z,20251225_173522.151608_seed0_six_way
BR8,six_way,66,0.751478,0.0,10.34602,3.2386,7.2388,11.8793,284.9623,108.0668,96.9328,9.5377,8.4332,13.0672,102,23,0.334044,2025-12-25T17:35:22.496889Z,20251225_173522.496889_seed0_six_way
BR8,six_way,67,0.706811,0.0,11.696955,4.9227,7.2696,11.0221,280.0025,108.0309,97.8757,14.4975,8.4691,12.1243,104,32,0.402191,2025-12-25T17:35:22.912041Z,20251225_173522.912041_seed0_six_way
BR8,six_way,68,0.728776,0.0,9.490869,3.7417,5.8612,9.659,283.4806,109.6717,99.3751,11.0194,6.8283,10.6249,92,26,0.231306,2025-12-25T17:35:23.157946Z,20251225_173523.157946_seed0_six_way
BR8,six_way,69,0.66149,0.0,12.715886,5.4885,4.9839,14.707,278.3364,110.6937,93.8223,16.1636,5.8063,16.1777,105,25,0.354267,2025-12-25T17:35:23.523758Z,20251225_173523.523758_seed0_six_way
BR8,six_way,70,0.567413,0.0,11.170964,3.4587,4.1639,16.7965,284.3142,121.3509,91.5239,10.1858,4.8509,18.4761,71,48,0.189453,2025-12-25T17:35:23.746469Z,20251225_173523.746469_seed0_six_way
BR8,six_way,71,0.772099,0.0,6.627958,0.9101,5.3124,10.0134,291.8198,110.3111,98.9853,2.6802,6.1889,11.0147,103,26,0.362528,2025-12-25T17:35:24.121727Z,20251225_173524.121727_seed0_six_way
BR8,six_way,72,0.733707,0.0,13.954668,5.9287,8.6713,13.0016,277.0399,106.3979,95.6982,17.4601,10.1021,14.3018,104,26,0.375197,2025-12-25T17:35:24.508314Z,20251225_173524.508314_seed0_six_way
BR8,six_way,73,0.765839,0.0,8.015084,3.2289,4.3858,8.5695,284.9907,111.3905,100.5735,9.5093,5.1095,9.4265,114,26,0.45645,2025-12-25T17:35:24.998498Z,20251225_173524.998498_seed0_six_way
BR8,six_way,74,0.730872,0.0,9.141255,4.3962,1.6321,11.4323,281.5531,114.5986,97.4245,12.9469,1.9014,12.5755,87,22,0.230148,2025-12-25T17:35:25.263428Z,20251225_173525.263428_seed0_six_way
BR8,six_way,75,0.712683,0.0,9.289746,2.1966,6.5411,12.5271,288.031,108.8796,96.2202,6.469,7.6204,13.7798,104,25,0.337715,2025-12-25T17:35:25.632685Z,20251225_173525.632685_seed0_six_way
BR8,six_way,76,0.720926,0.0,6.731967,0.6814,4.4809,11.79,292.4934,111.2797,97.0309,2.0066,5.2203,12.9691,97,32,0.333879,2025-12-25T17:35:25.977862Z,20251225_173525.977862_seed0_six_way
BR8,six_way,77,0.740294,0.0,6.676793,1.2092,5.3382,9.3185,290.939,110.2809,99.7497,3.561,6.2191,10.2503,114,34,0.488888,2025-12-25T17:35:26.478578Z,20251225_173526.478578_seed0_six_way
BR8,six_way,78,0.687261,0.0,12.779273,6.0209,7.4907,10.7995,276.7684,107.7733,98.1205,17.7316,8.7267,11.8795,110,53,0.504852,2025-12-25T17:35:27.019429Z,20251225_173527.019429_seed0_six_way
BR8,six_way,79,0.723777,0.0,9.871384,3.3081,6.5937,11.082,284.7577,108.8183,97.8098,9.7423,7.6817,12.1902,134,39,0.69508,2025-12-25T17:35:27.727167Z,20251225_173527.727167_seed0_six_way
BR8,six_way,80,0.745588,0.0,10.838109,5.5056,5.4363,9.0611,278.2861,110.1667,100.0328,16.2139,6.3333,9.9672,111,20,0.361081,2025-12-25T17:35:28.100271Z,20251225_173528.100271_seed0_six_way
BR8,six_way,81,0.699214,0.0,9.893021,2.5492,8.9826,10.6426,286.9925,106.0353,98.2932,7.5075,10.4647,11.7068,83,28,0.199599,2025-12-25T17:35:28.312250Z,20251225_173528.312250_seed0_six_way
BR8,six_way,82,0.690453,0.0,12.351258,7.1648,3.4428,10.8569,273.3997,112.4891,98.0574,21.1003,4.0109,11.9426,101,28,0.329494,2025-12-25T17:35:28.676910Z,20251225_173528.676910_seed0_six_way
BR8,six_way,83,0.742547,0.0,11.301455,5.5997,6.1698,9.2958,278.0088,109.3122,99.7746,16.4912,7.1878,10.2254,115,21,0.39334,2025-12-25T17:35:29.081534Z,20251225_173529.081534_seed0_six_way
BR8,six_way,84,0.768671,0.0,11.411885,6.1706,3.9974,10.3692,276.3275,111.843,98.5939,18.1725,4.657,11.4061,131,21,0.660909,2025-12-25T17:35:29.753738Z,20251225_173529.753738_seed0_six_way
BR8,six_way,85,0.730982,0.0,10.768756,3.889,9.5559,8.8368,283.0468,105.3674,100.2795,11.4532,11.1326,9.7205,103,30,0.359544,2025-12-25T17:35:30.149359Z,20251225_173530.149359_seed0_six_way
BR8,six_way,86,0.717579,0.0,9.618098,2.607,7.3477,11.4696,286.8223,107.9399,97.3834,7.6777,8.5601,12.6166,112,33,0.433898,2025-12-25T17:35:30.595158Z,20251225_173530.595158_seed0_six_way
BR8,six_way,87,0.770909,0.0,8.307718,3.6363,4.6203,8.0288,283.7912,111.1173,101.1683,10.7088,5.3827,8.8317,108,28,0.405247,2025-12-25T17:35:31.011928Z,20251225_173531.011928_seed0_six_way
BR8,six_way,88,0.709526,0.0,8.613646,0.1311,8.8539,13.7637,294.8861,106.1852,94.8599,0.3861,10.3148,15.1401,111,37,0.493326,2025-12-25T17:35:31.516973Z,20251225_173531.516973_seed0_six_way
BR8,six_way,89,0.753437,0.0,10.303869,3.5165,7.9195,10.2994,284.144,107.2737,98.6707,10.356,9.2263,11.3293,82,24,0.174495,2025-12-25T17:35:31.704141Z,20251225_173531.704141_seed0_six_way
BR8,six_way,90,0.743313,0.0,10.320352,4.5156,6.1166,9.5788,281.2015,109.3741,99.4634,13.2985,7.1259,10.5366,82,31,0.177537,2025-12-25T17:35:31.919082Z,20251225_173531.919082_seed0_six_way
BR8,six_way,91,0.739757,0.0,8.88905,1.4182,8.1955,11.7662,290.3234,106.9523,97.0571,4.1766,9.5477,12.9429,89,22,0.209918,2025-12-25T17:35:32.140725Z,20251225_173532.140725_seed0_six_way
BR8,six_way,92,0.749506,0.0,12.567826,5.0549,8.6248,11.6082,279.6134,106.4521,97.231,14.8866,10.0479,12.769,101,33,0.414052,2025-12-25T17:35:32.566867Z,20251225_173532.566867_seed0_six_way
BR8,six_way,93,0.732823,0.0,8.821138,2.0055,7.7824,10.446,288.5937,107.4335,98.5094,5.9063,9.0665,11.4906,70,22,0.118368,2025-12-25T17:35:32.696201Z,20251225_173532.696201_seed0_six_way
BR8,six_way,94,0.742771,0.0,11.422065,6.9514,3.1892,9.1627,274.0282,112.7845,99.921,20.4718,3.7155,10.079,107,37,0.439039,2025-12-25T17:35:33.147512Z,20251225_173533.147512_seed0_six_way
BR8,six_way,95,0.733463,0.0,11.794891,6.3275,2.9993,12.0508,275.8654,113.0059,96.7441,18.6346,3.4941,13.2559,112,24,0.398399,2025-12-25T17:35:33.557564Z,20251225_173533.557564_seed0_six_way
BR8,six_way,96,0.702733,0.0,10.675146,2.7426,6.5821,14.8003,286.423,108.8319,93.7197,8.077,7.6681,16.2803,103,29,0.42868,2025-12-25T17:35:33.998447Z,20251225_173533.998447_seed0_six_way
BR8,six_way,97,0.695391,0.0,12.41541,6.0868,6.6036,10.5705,276.5744,108.8068,98.3725,17.9256,7.6932,11.6275,96,34,0.289121,2025-12-25T17:35:34.300807Z,20251225_173534.300807_seed0_six_way
BR8,six_way,98,0.766698,0.0,10.97447,6.4213,3.5438,8.9856,275.5893,112.3715,100.1158,18.9107,4.1285,9.8842,114,20,0.386815,2025-12-25T17:35:34.716790Z,20251225_173534.716790_seed0_six_way
BR8,six_way,99,0.737632,0.0,10.80439,6.0518,4.0804,8.9427,276.6774,111.7463,100.1631,17.8226,4.7537,9.8369,122,29,0.524747,2025-12-25T17:35:35.273656Z,20251225_173535.273656_seed0_six_way
BR8,six_way,100,0.689547,0.0,10.307044,2.9808,6.5513,13.1913,285.7216,108.8677,95.4895,8.7784,7.6323,14.5105,96,27,0.291414,2025-12-25T17:35:35.577688Z,20251225_173535.577688_seed0_six_way
BR8,C1_respect,1,0.769273,0.0,10.822329,5.0468,6.1715,9.4675,279.6371,109.3102,99.5857,14.8629,7.1898,10.4143,108,34,0.295643,2025-12-25T17:35:35.876358Z,20251225_173535.876358_seed0_C1_respect
BR8,C1_respect,2,0.73244,0.0,9.508974,2.6475,8.1682,10.1946,286.7031,106.984,98.786,7.7969,9.516,11.214,105,28,0.282345,2025-12-25T17:35:36.160928Z,20251225_173536.160928_seed0_C1_respect
BR8,C1_respect,3,0.713123,0.0,9.92656,1.9154,10.6001,10.7178,288.8591,104.1508,98.2104,5.6409,12.3492,11.7896,100,37,0.332413,2025-12-25T17:35:36.496516Z,20251225_173536.496516_seed0_C1_respect
BR8,C1_respect,4,0.693066,0.0,8.676956,1.2487,7.3424,12.5451,290.8226,107.9461,96.2004,3.6774,8.5539,13.7996,113,33,0.327154,2025-12-25T17:35:36.827862Z,20251225_173536.827862_seed0_C1_respect
BR8,C1_respect,5,0.670023,0.0,13.907499,6.4983,10.3708,9.5482,275.3625,104.418,99.497,19.1375,12.082,10.503,107,44,0.315236,2025-12-25T17:35:37.145651Z,20251225_173537.145651_seed0_C1_respect
BR8,C1_respect,6,0.707916,0.0,14.87067,8.5765,6.9203,10.2655,269.2422,108.4379,98.7079,25.2578,8.0621,11.2921,119,41,0.415916,2025-12-25T17:35:37.564789Z,20251225_173537.564789_seed0_C1_respect
