br_class,mode,case_id,z1,z2,z3,rdx,rdy,rdz,cgx,cgy,cgz,devx,devy,devz,placed,unplaced,elapsed,timestamp_utc,run_id
BR5,six_way,59,0.854865,0.0,4.6478,1.1892,2.1446,7.2207,290.9979,114.0016,102.0572,3.5021,2.4984,7.9428,128,26,0.219134,2026-01-04T23:52:27.177187Z,20260104_235227.177187_seed0_six_way
BR5,six_way,60,0.795423,0.0,4.745,0.4838,0.3608,11.2635,293.0753,116.0796,97.6102,1.4247,0.4204,12.3898,100,27,0.440536,2026-01-04T23:57:09.096371Z,20260104_235709.096371_seed0_six_way
BR5,six_way,61,0.864925,0.0,5.5492,2.2461,3.7265,5.1739,287.8851,112.1586,104.3087,6.6149,4.3414,5.6913,97,9,0.057189,2026-01-04T23:58:50.856960Z,20260104_235850.856960_seed0_six_way
BR5,six_way,62,0.727727,0.0,4.2376,0.6154,0.322,9.5687,296.3123,116.1249,99.4745,1.8123,0.3751,10.5255,108,23,0.213528,2026-01-05T00:03:22.615547Z,20260105_000322.615547_seed0_six_way
BR5,six_way,63,0.795787,0.0,3.9662,1.2315,0.3519,7.147,290.8732,116.91,102.1383,3.6268,0.41,7.8617,87,18,0.134918,2026-01-05T00:05:27.161570Z,20260105_000527.161570_seed0_six_way
BR5,six_way,64,0.844035,0.0,4.8511,1.7664,1.4098,7.0081,289.298,114.8576,102.2911,5.202,1.6424,7.7089,97,18,0.165666,2026-01-05T00:07:56.538907Z,20260105_000756.538907_seed0_six_way
BR5,six_way,65,0.786652,0.0,4.4531,2.0954,0.3594,6.1542,288.329,116.9187,103.2304,6.171,0.4187,6.7696,141,19,0.28617,2026-01-05T00:14:43.483581Z,20260105_001443.483581_seed0_six_way
BR5,six_way,66,0.775046,0.0,4.2625,0.1189,0.5083,10.7685,294.85,115.9078,98.1546,0.35,0.5922,11.8454,91,17,0.111104,2026-01-05T00:17:02.364781Z,20260105_001702.364781_seed0_six_way
BR5,six_way,67,0.847896,0.0,7.8221,4.1338,2.8519,7.2453,282.326,113.1775,102.0302,12.174,3.3225,7.9698,119,22,0.299729,2026-01-05T00:22:54.748057Z,20260105_002254.748057_seed0_six_way
BR5,six_way,68,0.780572,0.0,4.8554,1.1783,0.0151,10.0713,291.0298,116.5176,98.9216,3.4702,0.0176,11.0784,87,16,0.099955,2026-01-05T00:24:30.567738Z,20260105_002430.567738_seed0_six_way
BR5,six_way,69,0.870163,0.0,4.2791,0.0709,2.9686,8.3365,294.7087,113.0415,100.8299,0.2087,3.4585,9.1701,139,19,0.215541,2026-01-05T00:33:03.713265Z,20260105_003303.713265_seed0_six_way
BR5,six_way,70,0.837416,0.0,4.9378,1.5668,1.1108,8.0953,289.8856,115.2059,101.0952,4.6144,1.2941,8.9048,90,19,0.103222,2026-01-05T00:35:24.973624Z,20260105_003524.973624_seed0_six_way
BR5,six_way,71,0.831145,0.0,4.356,1.1416,0.1173,8.6995,291.138,116.3634,100.4306,3.362,0.1366,9.5694,120,21,0.260347,2026-01-05T00:40:18.866301Z,20260105_004018.866301_seed0_six_way
BR5,six_way,72,0.827322,0.0,7.9197,2.6836,5.0372,9.0796,286.5968,110.6317,100.0124,7.9032,5.8683,9.9876,121,14,0.167692,2026-01-05T00:43:53.277416Z,20260105_004353.277416_seed0_six_way
BR5,six_way,73,0.826942,0.0,6.8319,1.9675,3.7606,9.3821,288.7058,112.1189,99.6797,5.7942,4.3811,10.3203,107,20,0.164371,2026-01-05T00:47:40.179166Z,20260105_004740.179166_seed0_six_way
BR5,six_way,74,0.860024,0.0,4.8127,1.0321,3.0351,7.1479,291.4605,112.9641,102.1373,3.0395,3.5359,7.8627,87,14,0.134026,2026-01-05T00:49:51.119069Z,20260105_004951.119069_seed0_six_way
BR5,six_way,75,0.873395,0.0,7.3216,2.8874,4.9151,7.0319,285.9965,110.7739,102.2649,8.5035,5.7261,7.7351,104,12,0.089563,2026-01-05T00:53:06.093680Z,20260105_005306.093680_seed0_six_way
BR5,six_way,76,0.716912,0.0,2.5132,0.0813,0.2185,6.4053,294.7394,116.7545,102.9542,0.2394,0.2545,7.0458,98,15,0.2067,2026-01-05T00:55:41.698838Z,20260105_005541.698838_seed0_six_way
BR5,six_way,77,0.856105,0.0,6.62,2.6178,2.4323,8.4699,286.7906,113.6664,100.6831,7.7094,2.8336,9.3169,148,23,0.715993,2026-01-05T01:04:12.069958Z,20260105_010412.069958_seed0_six_way
BR5,six_way,78,0.75374,0.0,3.8602,0.0088,0.3616,10.1213,294.5259,116.0787,98.8666,0.0259,0.4213,11.1334,132,31,0.320728,2026-01-05T01:13:43.968486Z,20260105_011343.968486_seed0_six_way
BR5,six_way,79,0.85215,0.0,3.5954,1.2359,0.0847,6.4069,290.8602,116.5987,102.9524,3.6398,0.0987,7.0476,159,31,1.076126,2026-01-05T01:27:17.793933Z,20260105_012717.793933_seed0_six_way
BR5,six_way,80,0.882046,0.0,6.7523,3.7898,2.3396,5.7914,283.3392,113.7744,103.6294,11.1608,2.7256,6.3706,125,18,0.30109,2026-01-05T01:33:15.807234Z,20260105_013315.807234_seed0_six_way
BR5,six_way,81,0.82367,0.0,5.7757,0.1677,9.9079,4.8096,294.994,104.9573,104.7095,0.494,11.5427,5.2905,84,17,0.198799,2026-01-05T01:35:36.479358Z,20260105_013536.479358_seed0_six_way
BR5,six_way,82,0.845457,0.0,6.5149,2.112,2.7291,9.2231,288.2801,113.3206,99.8546,6.2199,3.1794,10.1454,116,19,0.508795,2026-01-05T01:39:48.247570Z,20260105_013948.247570_seed0_six_way
BR5,six_way,83,0.844571,0.0,6.331,2.1935,4.6205,6.5001,288.0401,111.1171,102.8499,6.4599,5.3829,7.1501,108,19,0.150948,2026-01-05T01:43:44.276439Z,20260105_014344.276439_seed0_six_way
BR5,six_way,84,0.858939,0.0,3.712,0.8699,0.1253,7.662,291.9381,116.646,101.5718,2.5619,0.146,8.4282,105,33,0.291701,2026-01-05T01:47:45.564244Z,20260105_014745.564244_seed0_six_way
BR5,six_way,85,0.781833,0.0,3.7882,0.1846,0.7213,9.0734,293.9564,117.3403,100.0193,0.5436,0.8403,9.9807,105,21,0.127016,2026-01-05T01:50:55.162458Z,20260105_015055.162458_seed0_six_way
BR5,six_way,86,0.868771,0.0,6.0881,2.6945,2.1376,7.126,286.5647,114.0097,102.1613,7.9353,2.4903,7.8387,102,24,0.17888,2026-01-05T01:54:40.556335Z,20260105_015440.556335_seed0_six_way
BR5,six_way,87,0.733244,0.0,4.271,0.0386,0.2828,11.2452,294.6137,116.1705,97.6302,0.1137,0.3295,12.3698,85,28,0.230132,2026-01-05T01:57:18.584417Z,20260105_015718.584417_seed0_six_way
BR5,six_way,88,0.800057,0.0,5.4,1.2396,1.6308,9.6815,290.8495,114.6001,99.3504,3.6505,1.8999,10.6496,136,35,0.570119,2026-01-05T02:08:05.213653Z,20260105_020805.213653_seed0_six_way
BR5,six_way,89,0.822369,0.0,5.048,1.9888,1.8597,6.4731,288.6428,114.3335,102.8796,5.8572,2.1665,7.1204,78,15,0.068362,2026-01-05T02:09:28.424861Z,20260105_020928.424861_seed0_six_way
BR5,six_way,90,0.816011,0.0,6.2026,1.3855,3.9525,9.0206,290.4196,111.8953,100.0774,4.0804,4.6047,9.9226,77,22,0.087188,2026-01-05T02:11:10.934956Z,20260105_021110.934956_seed0_six_way
BR5,six_way,91,0.701926,0.0,4.1648,0.0004,0.4445,10.887,294.499,117.0178,98.0243,0.001,0.5178,11.9757,110,28,0.170052,2026-01-05T02:15:22.178387Z,20260105_021522.178387_seed0_six_way
BR5,six_way,92,0.814347,0.0,4.1251,0.3974,4.138,5.8039,295.6704,111.6793,103.6157,1.1704,4.8207,6.3843,103,13,0.141743,2026-01-05T02:18:13.302616Z,20260105_021813.302616_seed0_six_way
BR5,six_way,93,0.844323,0.0,8.5497,4.6638,3.3577,7.275,280.7651,112.5883,101.9975,13.7349,3.9117,8.0025,76,8,0.056078,2026-01-05T02:19:21.413947Z,20260105_021921.413947_seed0_six_way
BR5,six_way,94,0.855492,0.0,6.7755,3.1459,1.7314,8.2226,285.2355,114.4829,100.9551,9.2645,2.0171,9.0449,111,19,0.319368,2026-01-05T02:23:37.250079Z,20260105_022337.250079_seed0_six_way
BR5,six_way,95,0.832791,0.0,3.6748,0.4507,3.3411,5.2771,293.1727,112.6076,104.1952,1.3273,3.8924,5.8048,157,29,0.623403,2026-01-05T02:37:15.722052Z,20260105_023715.722052_seed0_six_way
BR5,six_way,96,0.805227,0.0,4.4017,0.4205,0.2265,10.6387,293.2615,116.7639,98.2974,1.2385,0.2639,11.7026,134,21,0.219902,2026-01-05T02:44:02.221078Z,20260105_024402.221078_seed0_six_way
BR5,six_way,97,0.838235,0.0,5.0724,0.4736,4.07,8.2555,295.8947,111.7585,100.919,1.3947,4.7415,9.081,118,19,0.352685,2026-01-05T02:48:55.436251Z,20260105_024855.436251_seed0_six_way
BR5,six_way,98,0.82645,0.0,6.0486,2.1197,3.6424,6.9636,288.2576,112.2566,102.34,6.2424,4.2434,7.66,121,12,0.34486,2026-01-05T02:53:42.556446Z,20260105_025342.556446_seed0_six_way
BR5,six_way,99,0.786531,0.0,3.5736,0.9789,0.4426,6.6566,291.6171,115.9844,102.6777,2.8829,0.5156,7.3223,107,28,0.393853,2026-01-05T02:58:41.540694Z,20260105_025841.540694_seed0_six_way
BR5,six_way,100,0.843077,0.0,4.677,0.4447,5.0042,6.265,293.1903,110.6701,103.1085,1.3097,5.8299,6.8915,106,29,0.423152,2026-01-05T03:02:53.279590Z,20260105_030253.279590_seed0_six_way
BR6,six_way,1,0.717672,0.0,3.8156,0.1996,0.6031,9.233,293.9121,115.7974,99.8437,0.5879,0.7026,10.1563,108,21,0.177571,2026-01-05T03:06:50.718988Z,20260105_030650.718988_seed0_six_way
BR6,six_way,2,0.794228,0.0,4.6259,0.0254,4.0455,8.2637,294.5747,111.787,100.9099,0.0747,4.713,9.0901,123,26,0.37984,2026-01-05T03:12:59.129757Z,20260105_031259.129757_seed0_six_way
BR6,six_way,3,0.802255,0.0,6.0487,0.5842,5.2418,9.3807,292.7795,110.3933,99.6812,1.7205,6.1067,10.3188,115,23,0.192473,2026-01-05T03:18:50.830501Z,20260105_031850.830501_seed0_six_way
BR6,six_way,4,0.708052,0.0,3.9872,0.1707,1.7696,8.5432,293.9973,114.4385,100.6025,0.5027,2.0615,9.3975,114,30,0.373079,2026-01-05T03:24:50.511561Z,20260105_032450.511561_seed0_six_way
BR6,six_way,5,0.782192,0.0,3.488,0.1438,1.4111,7.6331,294.9236,114.8561,101.6036,0.4236,1.6439,8.3964,125,20,0.474528,2026-01-05T03:31:43.892175Z,20260105_033143.892175_seed0_six_way
BR6,six_way,6,0.731919,0.0,4.6797,0.2336,1.0011,11.0773,295.1879,115.3337,97.815,0.6879,1.1663,12.185,106,32,0.266819,2026-01-05T03:37:13.624716Z,20260105_033713.624716_seed0_six_way
BR6,six_way,7,0.819783,0.0,5.4909,1.3469,2.1583,9.0834,290.5335,113.9856,100.0083,3.9665,2.5144,9.9917,99,24,0.174212,2026-01-05T03:41:09.014979Z,20260105_034109.014979_seed0_six_way
BR6,six_way,8,0.828245,0.0,7.2476,3.3239,3.9589,6.6742,284.7111,111.8878,102.6584,9.7889,4.6122,7.3416,82,22,0.088911,2026-01-05T03:43:29.073751Z,20260105_034329.073751_seed0_six_way
BR6,six_way,9,0.781146,0.0,4.8584,0.5031,0.8083,11.0472,295.9816,117.4417,97.8481,1.4816,0.9417,12.1519,100,24,0.142731,2026-01-05T03:48:01.795789Z,20260105_034801.795789_seed0_six_way
BR6,six_way,10,0.803052,0.0,4.5851,0.0412,2.9683,9.2509,294.3787,113.042,99.824,0.1213,3.458,10.176,116,28,0.445246,2026-01-05T03:55:10.173222Z,20260105_035510.173222_seed0_six_way
BR6,six_way,11,0.84013,0.0,3.7479,0.2253,2.7162,6.7416,293.8365,113.3356,102.5843,0.6635,3.1644,7.4157,108,23,0.319576,2026-01-05T03:59:32.214262Z,20260105_035932.214262_seed0_six_way
BR6,six_way,12,0.72595,0.0,4.4503,0.2669,0.1198,11.2958,293.714,116.3604,97.5746,0.786,0.1396,12.4254,103,19,0.17539,2026-01-05T04:03:13.140123Z,20260105_040313.140123_seed0_six_way
BR6,six_way,13,0.812873,0.0,3.4966,0.1589,1.2852,7.7495,294.9681,115.0027,101.4755,0.4681,1.4973,8.5245,180,23,1.720991,2026-01-05T04:22:03.023777Z,20260105_042203.023777_seed0_six_way
BR6,six_way,14,0.768305,0.0,4.5157,0.4431,2.8596,8.1005,295.8049,113.1685,101.0894,1.3049,3.3315,8.9106,116,27,0.304357,2026-01-05T04:27:36.118071Z,20260105_042736.118071_seed0_six_way
BR6,six_way,15,0.785485,0.0,4.1852,0.2197,1.2591,9.4924,295.147,115.0331,99.5583,0.647,1.4669,10.4417,75,20,0.168326,2026-01-05T04:29:36.682065Z,20260105_042936.682065_seed0_six_way
BR6,six_way,16,0.719852,0.0,5.0395,0.2243,0.4772,12.638,293.8394,115.944,96.0982,0.6606,0.556,13.9018,97,25,0.14005,2026-01-05T04:33:23.493321Z,20260105_043323.493321_seed0_six_way
BR6,six_way,17,0.75998,0.0,4.7177,1.0374,0.6667,9.3829,291.4448,115.7233,99.6788,3.0552,0.7767,10.3212,104,17,0.323408,2026-01-05T04:37:01.069458Z,20260105_043701.069458_seed0_six_way
BR6,six_way,18,0.729628,0.0,4.7773,0.3351,0.2524,11.8645,293.5132,116.7941,96.9491,0.9868,0.2941,13.0509,76,12,0.112957,2026-01-05T04:38:03.115828Z,20260105_043803.115828_seed0_six_way
BR6,six_way,19,0.84682,0.0,7.8997,2.9814,4.7913,8.4883,285.7199,110.9182,100.6629,8.7801,5.5818,9.3371,116,16,0.470097,2026-01-05T04:42:38.735138Z,20260105_044238.735138_seed0_six_way
BR6,six_way,20,0.809361,0.0,5.5626,1.7651,2.2761,8.0346,289.3019,113.8483,101.1619,5.1981,2.6517,8.8381,119,21,0.276065,2026-01-05T04:47:52.241133Z,20260105_044752.241133_seed0_six_way
BR6,six_way,21,0.802452,0.0,5.0478,0.6329,0.7543,11.2736,292.6362,115.6213,97.599,1.8638,0.8787,12.401,109,20,0.274985,2026-01-05T04:52:46.842184Z,20260105_045246.842184_seed0_six_way
BR6,six_way,22,0.787624,0.0,5.0447,0.7937,4.2005,7.1845,292.1626,111.6064,102.097,2.3374,4.8936,7.903,116,15,0.499704,2026-01-05T04:56:29.626759Z,20260105_045629.626759_seed0_six_way
BR6,six_way,23,0.761109,0.0,4.5108,0.0093,2.6926,9.4257,294.4727,113.3631,99.6318,0.0273,3.1369,10.3682,97,19,0.226329,2026-01-05T04:59:24.399852Z,20260105_045924.399852_seed0_six_way
BR6,six_way,24,0.84203,0.0,5.2705,1.2132,1.3137,9.7347,290.927,114.9696,99.2919,3.573,1.5304,10.7081,88,17,0.131386,2026-01-05T05:02:20.560017Z,20260105_050220.560017_seed0_six_way
BR6,six_way,25,0.800477,0.0,6.5409,2.4581,2.0043,9.135,287.2608,114.165,99.9515,7.2392,2.335,10.0485,115,23,0.268008,2026-01-05T05:08:59.582659Z,20260105_050859.582659_seed0_six_way
BR6,six_way,26,0.806345,0.0,5.522,1.3964,2.3394,8.8439,290.3877,113.7745,100.2717,4.1123,2.7255,9.7283,146,19,0.471415,2026-01-05T05:18:33.939166Z,20260105_051833.939166_seed0_six_way
BR6,six_way,27,0.837464,0.0,5.4976,0.2806,5.8623,8.0334,293.6737,109.6704,101.1632,0.8263,6.8296,8.8368,113,15,0.213251,2026-01-05T05:22:01.531374Z,20260105_052201.531374_seed0_six_way
BR6,six_way,28,0.85157,0.0,4.1864,0.5614,1.4629,8.3651,292.8468,114.7957,100.7984,1.6532,1.7043,9.2016,127,25,0.331111,2026-01-05T05:28:32.532204Z,20260105_052832.532204_seed0_six_way
BR6,six_way,29,0.785234,0.0,4.7834,0.0792,1.8482,10.8763,294.7333,114.3469,98.0361,0.2333,2.1531,11.9639,121,17,0.17976,2026-01-05T05:34:16.350587Z,20260105_053416.350587_seed0_six_way
BR6,six_way,30,0.815994,0.0,4.6692,0.4619,2.3288,9.0309,295.8604,113.7869,100.066,1.3604,2.7131,9.934,111,24,0.177874,2026-01-05T05:39:02.971513Z,20260105_053902.971513_seed0_six_way
BR6,six_way,31,0.834161,0.0,7.154,2.9647,2.1554,9.2908,285.7689,113.9889,99.7802,8.7311,2.5111,10.2198,132,27,0.61989,2026-01-05T05:48:34.336476Z,20260105_054834.336476_seed0_six_way
BR6,six_way,32,0.860833,0.0,6.2759,3.2175,0.5719,7.8961,285.0244,117.1663,101.3143,9.4756,0.6663,8.6857,121,22,0.318028,2026-01-05T05:54:27.739060Z,20260105_055427.739060_seed0_six_way
BR6,six_way,33,0.782169,0.0,4.6766,0.2324,3.3942,8.5375,295.1843,112.5457,100.6087,0.6843,3.9543,9.3913,117,24,0.454775,2026-01-05T05:59:49.001891Z,20260105_055949.001891_seed0_six_way
BR6,six_way,34,0.846487,0.0,5.3717,1.0289,0.8812,10.9623,291.47,115.4733,97.9415,3.03,1.0267,12.0585,98,15,0.168928,2026-01-05T06:02:43.870851Z,20260105_060243.870851_seed0_six_way
BR6,six_way,35,0.838531,0.0,5.2106,1.3507,1.1555,9.3708,290.5223,115.1538,99.6922,3.9777,1.3462,10.3078,129,23,0.295672,2026-01-05T06:10:42.254728Z,20260105_061042.254728_seed0_six_way
BR6,six_way,36,0.685731,0.0,4.186,0.1666,0.4174,10.5281,294.0093,116.0137,98.4191,0.4907,0.4863,11.5809,89,24,0.222655,2026-01-05T06:13:14.221071Z,20260105_061314.221071_seed0_six_way
BR6,six_way,37,0.848435,0.0,7.1668,2.9596,2.8753,8.577,285.7841,113.1503,100.5653,8.7159,3.3497,9.4347,100,6,0.064725,2026-01-05T06:15:34.522538Z,20260105_061534.522538_seed0_six_way
BR6,six_way,38,0.782425,0.0,3.9963,0.1782,1.5008,8.8324,293.9751,114.7516,100.2844,0.5249,1.7484,9.7156,102,29,0.232356,2026-01-05T06:19:44.884413Z,20260105_061944.884413_seed0_six_way
BR6,six_way,39,0.814783,0.0,4.9583,0.2912,3.3531,9.1917,295.3577,112.5936,99.8892,0.8577,3.9064,10.1108,157,26,1.219376,2026-01-05T06:40:02.961870Z,20260105_064002.961870_seed0_six_way
BR6,six_way,40,0.824973,0.0,4.5693,1.0045,2.6663,6.9486,291.5419,113.3937,102.3566,2.9581,3.1063,7.6434,85,17,0.292802,2026-01-05T06:43:48.858624Z,20260105_064348.858624_seed0_six_way
BR6,six_way,41,0.784598,0.0,3.641,0.3151,0.7542,8.2877,293.572,115.6213,100.8836,0.928,0.8787,9.1164,110,21,0.821374,2026-01-05T06:55:01.967640Z,20260105_065501.967640_seed0_six_way
BR6,six_way,42,0.820671,0.0,4.9334,0.6076,2.2138,9.4832,292.7105,113.9209,99.5685,1.7895,2.5791,10.4315,98,27,0.212389,2026-01-05T07:01:17.672439Z,20260105_070117.672439_seed0_six_way
BR6,six_way,43,0.775052,0.0,4.3173,0.5267,0.9498,9.3583,296.0511,115.3934,99.7059,1.5511,1.1066,10.2941,84,24,0.329131,2026-01-05T07:05:12.711735Z,20260105_070512.711735_seed0_six_way
BR6,six_way,44,0.798603,0.0,4.4312,0.5304,2.6076,7.9035,292.9381,113.4621,101.3062,1.5619,3.0379,8.6938,116,24,0.233486,2026-01-05T07:13:02.213539Z,20260105_071302.213539_seed0_six_way
BR6,six_way,45,0.797987,0.0,3.9291,0.2712,0.2744,9.6989,295.2988,116.1803,99.3312,0.7988,0.3197,10.6688,129,28,0.619005,2026-01-05T07:24:52.535018Z,20260105_072452.535018_seed0_six_way
BR6,six_way,46,0.828789,0.0,5.8093,1.6622,2.7565,8.474,289.6049,113.2886,100.6786,4.8951,3.2114,9.3214,88,23,0.454241,2026-01-05T07:28:18.384067Z,20260105_072818.384067_seed0_six_way
BR6,six_way,47,0.840477,0.0,7.4959,3.8143,0.8281,9.3545,283.2669,115.5353,99.71,11.2331,0.9647,10.29,126,21,0.163787,2026-01-05T07:36:26.920487Z,20260105_073626.920487_seed0_six_way
BR6,six_way,48,0.834807,0.0,8.2728,3.6526,4.563,7.9506,283.7432,111.1841,101.2544,10.7568,5.3159,8.7456,96,14,0.134074,2026-01-05T07:40:04.668436Z,20260105_074004.668436_seed0_six_way
BR6,six_way,49,0.838684,0.0,6.0093,0.9459,4.9343,8.6309,297.2856,110.7516,100.506,2.7856,5.7484,9.494,91,17,0.198705,2026-01-05T07:42:45.413718Z,20260105_074245.413718_seed0_six_way
BR6,six_way,50,0.834002,0.0,4.7907,0.6748,2.6693,8.4319,292.5127,113.3902,100.7249,1.9873,3.1098,9.2751,128,17,0.455767,2026-01-05T07:48:45.608776Z,20260105_074845.608776_seed0_six_way
BR6,six_way,51,0.761748,0.0,4.0813,0.0393,1.7433,9.1793,294.3844,114.4691,99.9027,0.1156,2.0309,10.0973,139,36,0.592637,2026-01-05T08:02:01.902994Z,20260105_080201.902994_seed0_six_way
BR6,six_way,52,0.852252,0.0,5.6992,1.0155,5.3768,7.1298,291.5093,110.236,102.1572,2.9907,6.264,7.8428,123,17,0.270489,2026-01-05T08:07:43.973612Z,20260105_080743.973612_seed0_six_way
BR6,six_way,53,0.809289,0.0,5.0844,0.2177,6.7712,6.1121,293.8587,108.6115,103.2767,0.6413,7.8885,6.7233,104,24,0.19581,2026-01-05T08:12:24.168487Z,20260105_081224.168487_seed0_six_way
BR6,six_way,54,0.838259,0.0,7.9037,4.3206,1.0672,8.8579,281.7757,115.2568,100.2563,12.7243,1.2432,9.7437,147,18,0.675874,2026-01-05T08:24:18.269029Z,20260105_082418.269029_seed0_six_way
BR6,six_way,55,0.781313,0.0,4.714,0.0693,0.1207,12.5431,294.7039,116.6406,96.2026,0.2039,0.1406,13.7974,120,24,0.207663,2026-01-05T08:31:45.917112Z,20260105_083145.917112_seed0_six_way
BR6,six_way,56,0.771553,0.0,4.5619,0.3409,3.8272,7.4754,293.4959,112.0414,101.7771,1.0041,4.4586,8.2229,121,32,0.32498,2026-01-05T08:38:22.541957Z,20260105_083822.541957_seed0_six_way
BR6,six_way,57,0.85435,0.0,5.9748,3.8454,0.5521,5.4151,283.1754,117.1432,104.0434,11.3246,0.6432,5.9566,99,12,0.079623,2026-01-05T08:41:01.811340Z,20260105_084101.811340_seed0_six_way
BR6,six_way,58,0.816287,0.0,3.1015,0.2733,0.1843,7.5318,293.6951,116.7147,101.715,0.8049,0.2147,8.285,102,14,0.226703,2026-01-05T08:43:59.147481Z,20260105_084359.147481_seed0_six_way
BR6,six_way,59,0.821406,0.0,4.765,0.5679,1.6696,9.7069,292.8276,114.5549,99.3224,1.6724,1.9451,10.6776,113,13,0.208788,2026-01-05T08:48:04.928619Z,20260105_084804.928619_seed0_six_way
BR6,six_way,60,0.833687,0.0,6.4947,2.7047,0.8249,9.5981,286.5347,115.539,99.4421,7.9653,0.961,10.5579,115,17,0.15889,2026-01-05T08:54:19.768930Z,20260105_085419.768930_seed0_six_way
BR6,six_way,61,0.844753,0.0,5.0952,2.5698,2.312,4.5672,286.9318,113.8065,104.976,7.5682,2.6935,5.024,88,22,0.24677,2026-01-05T08:57:23.301124Z,20260105_085723.301124_seed0_six_way
BR6,six_way,62,0.808502,0.0,5.8624,0.1186,5.8383,9.4875,294.1506,109.6984,99.5637,0.3494,6.8016,10.4363,102,21,0.222683,2026-01-05T09:01:39.355899Z,20260105_090139.355899_seed0_six_way
BR6,six_way,63,0.764242,0.0,4.8292,0.3499,0.7343,11.4562,293.4696,117.3555,97.3982,1.0304,0.8555,12.6018,89,25,0.114555,2026-01-05T09:04:58.933922Z,20260105_090458.933922_seed0_six_way
BR6,six_way,64,0.86478,0.0,4.4126,0.5341,1.6412,8.8661,292.9271,114.5879,100.2473,1.5729,1.9121,9.7527,107,18,0.207398,2026-01-05T09:09:42.728871Z,20260105_090942.728871_seed0_six_way
BR6,six_way,65,0.819395,0.0,4.836,0.3502,3.1504,8.9149,293.4686,112.8298,100.1936,1.0314,3.6702,9.8064,130,26,0.371349,2026-01-05T09:17:04.216239Z,20260105_091704.216239_seed0_six_way
BR6,six_way,66,0.802091,0.0,4.722,0.2607,0.7357,11.401,295.2678,115.6429,97.4589,0.7678,0.8571,12.5411,97,19,0.165465,2026-01-05T09:20:48.455562Z,20260105_092048.455562_seed0_six_way
BR6,six_way,67,0.801476,0.0,5.386,0.9207,0.9138,11.2563,291.7887,115.4354,97.618,2.7113,1.0646,12.382,123,27,0.314457,2026-01-05T09:29:12.308693Z,20260105_092912.308693_seed0_six_way
BR6,six_way,68,0.785392,0.0,4.027,0.2094,1.5545,8.7758,293.8832,114.6891,100.3467,0.6168,1.8109,9.6533,92,11,0.100925,2026-01-05T09:31:12.610926Z,20260105_093112.610926_seed0_six_way
BR6,six_way,69,0.787757,0.0,4.2582,0.1083,1.4031,9.8374,294.181,114.8654,99.1789,0.319,1.6346,10.8211,143,24,0.575105,2026-01-05T09:43:17.029531Z,20260105_094317.029531_seed0_six_way
BR6,six_way,70,0.809594,0.0,5.7645,1.1181,3.8471,8.6536,291.2073,112.0182,100.481,3.2927,4.4818,9.519,90,16,0.13425,2026-01-05T09:46:43.209157Z,20260105_094643.209157_seed0_six_way
BR6,six_way,71,0.815142,0.0,4.0089,1.1716,0.082,7.7099,291.0497,116.4045,101.5191,3.4503,0.0955,8.4809,109,28,0.235186,2026-01-05T09:52:16.635374Z,20260105_095216.635374_seed0_six_way
BR6,six_way,72,0.832311,0.0,7.1995,4.7307,0.1532,6.8075,280.5681,116.3215,102.5118,13.9319,0.1785,7.4882,112,20,0.17949,2026-01-05T09:56:56.713508Z,20260105_095656.713508_seed0_six_way
BR6,six_way,73,0.767608,0.0,4.9169,0.2521,0.1491,12.577,295.2424,116.6737,96.1653,0.7424,0.1737,13.8347,98,16,0.133793,2026-01-05T10:00:42.621210Z,20260105_100042.621210_seed0_six_way
BR6,six_way,74,0.826323,0.0,5.0487,1.0142,3.9594,6.8603,291.5131,111.8873,102.4536,2.9869,4.6127,7.5464,88,12,0.075218,2026-01-05T10:03:15.208768Z,20260105_100315.208768_seed0_six_way
BR6,six_way,75,0.783511,0.0,4.6227,1.3625,0.8558,8.0533,290.4875,115.5029,101.1414,4.0125,0.9971,8.8586,89,34,0.448505,2026-01-05T10:07:42.726814Z,20260105_100742.726814_seed0_six_way
BR6,six_way,76,0.817162,0.0,6.5298,1.2463,3.4636,10.8033,290.8295,112.4649,98.1163,3.6705,4.0351,11.8837,102,20,0.244507,2026-01-05T10:12:39.455495Z,20260105_101239.455495_seed0_six_way
BR6,six_way,77,0.778006,0.0,4.2131,0.7046,1.12,8.4177,292.4249,115.1952,100.7405,2.0751,1.3048,9.2595,129,29,0.492115,2026-01-05T10:23:35.076101Z,20260105_102335.076101_seed0_six_way
BR6,six_way,78,0.831757,0.0,6.6256,2.0394,3.9432,8.4335,288.4939,111.9061,100.7232,6.0061,4.5939,9.2768,135,20,0.532873,2026-01-05T10:33:39.774852Z,20260105_103339.774852_seed0_six_way
BR6,six_way,79,0.868216,0.0,4.7542,2.4147,0.9532,5.4916,287.3886,115.3895,103.9592,7.1114,1.1105,6.0408,139,29,0.498669,2026-01-05T10:44:39.179099Z,20260105_104439.179099_seed0_six_way
BR6,six_way,80,0.836821,0.0,4.3363,0.6708,1.2068,8.7523,292.5245,115.0941,100.3725,1.9755,1.4059,9.6275,131,27,0.908659,2026-01-05T10:55:12.717802Z,20260105_105512.717802_seed0_six_way
BR6,six_way,81,0.790844,0.0,5.1585,0.0716,2.0589,11.6964,294.711,114.1014,97.134,0.211,2.3986,12.866,80,14,0.068711,2026-01-05T10:57:17.251551Z,20260105_105717.251551_seed0_six_way
